Timestamp,Sensor1,Sensor2,label
2025-03-20 13:45:35,81,140,4
2025-03-20 13:45:35,81,139,4
2025-03-20 13:45:35,81,139,4
2025-03-20 13:45:35,80,140,4
2025-03-20 13:45:35,82,138,4
2025-03-20 13:45:36,81,138,4
2025-03-20 13:45:36,83,138,4
2025-03-20 13:45:36,81,140,4
2025-03-20 13:45:36,80,139,4
2025-03-20 13:45:36,80,138,4
2025-03-20 13:45:36,80,139,4
2025-03-20 13:45:36,80,139,4
2025-03-20 13:45:37,82,139,4
2025-03-20 13:45:37,81,140,4
2025-03-20 13:45:37,79,138,4
2025-03-20 13:45:37,81,139,4
2025-03-20 13:45:37,81,140,4
2025-03-20 13:45:37,76,140,4
2025-03-20 13:45:38,80,138,4
2025-03-20 13:45:38,81,141,4
2025-03-20 13:45:38,87,137,4
2025-03-20 13:45:38,80,137,4
2025-03-20 13:45:38,80,139,4
2025-03-20 13:45:38,81,140,4
2025-03-20 13:45:39,81,139,4
2025-03-20 13:45:39,81,139,4
2025-03-20 13:45:39,80,139,4
2025-03-20 13:45:39,81,141,4
2025-03-20 13:45:39,78,139,4
2025-03-20 13:45:39,81,139,4
2025-03-20 13:45:40,80,139,4
2025-03-20 13:45:40,80,138,4
2025-03-20 13:45:40,80,139,4
2025-03-20 13:45:40,80,138,4
2025-03-20 13:45:40,81,140,4
2025-03-20 13:45:40,80,139,4
2025-03-20 13:45:41,80,140,4
2025-03-20 13:45:41,89,140,4
2025-03-20 13:45:41,79,138,4
2025-03-20 13:45:41,80,139,4
2025-03-20 13:45:42,77,140,4
2025-03-20 13:45:42,80,140,4
2025-03-20 13:45:42,79,139,4
2025-03-20 13:45:42,79,141,4
2025-03-20 13:45:42,79,138,4
2025-03-20 13:45:42,79,138,4
2025-03-20 13:45:42,80,139,4
2025-03-20 13:45:43,78,136,4
2025-03-20 13:45:43,80,139,4
2025-03-20 13:45:43,77,138,4
2025-03-20 13:45:43,80,140,4
2025-03-20 13:45:43,80,140,4
2025-03-20 13:45:43,79,140,4
2025-03-20 13:45:43,79,136,4
2025-03-20 13:45:44,79,137,4
2025-03-20 13:45:44,78,139,4
2025-03-20 13:45:44,79,139,4
2025-03-20 13:45:44,80,138,4
2025-03-20 13:45:44,77,141,4
